fra;jour;clage_90;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2021-06-30;09;0;0.231862979385283;0.0257625532650314;0.322031915812892;0.0386438298975471
FR;2021-07-01;09;0;0.206100426120251;0.0257625532650314;0.296269362547861;0.0386438298975471
FR;2021-07-02;09;0;0.206100426120251;0.0257625532650314;0.257625532650314;0.0257625532650314
FR;2021-07-03;09;0;0.206100426120251;0.0257625532650314;0.244744256017798;0.0257625532650314
FR;2021-07-04;09;0;0.18033787285522;0.0128812766325157;0.244744256017798;0.0257625532650314
FR;2021-07-05;09;0;0.128812766325157;0;0.244744256017798;0.0257625532650314
FR;2021-07-06;09;0;0.103050213060126;0;0.244744256017798;0.0257625532650314
FR;2021-07-07;09;0;0.128812766325157;0.0257625532650314;0.283388085915345;0.0515251065300628
FR;2021-07-08;09;0;0.18033787285522;0.0386438298975471;0.334913192445408;0.0644063831625785
FR;2021-07-09;09;0;0.231862979385283;0.0644063831625785;0.322031915812892;0.0644063831625785
FR;2021-07-10;09;0;0.244744256017798;0.0644063831625785;0.309150639180377;0.0515251065300628
FR;2021-07-11;09;0;0.244744256017798;0.0644063831625785;0.27050680928283;0.0386438298975471
FR;2021-07-12;09;0;0.296269362547861;0.0644063831625785;0.309150639180377;0.0257625532650314
FR;2021-07-13;09;0;0.296269362547861;0.0644063831625785;0.296269362547861;0.0257625532650314
FR;2021-07-14;09;0;0.309150639180377;0.0515251065300628;0.283388085915345;0.0386438298975471
FR;2021-07-15;09;0;0.296269362547861;0.0386438298975471;0.309150639180377;0.0386438298975471
FR;2021-07-16;09;0;0.231862979385283;0.0128812766325157;0.257625532650314;0.0386438298975471
FR;2021-07-17;09;0;0.231862979385283;0.0257625532650314;0.231862979385283;0.0386438298975471
FR;2021-07-18;09;0;0.309150639180377;0.0386438298975471;0.322031915812892;0.0515251065300628
FR;2021-07-19;09;0;0.334913192445408;0.0644063831625785;0.412200852240502;0.0772876597950942
FR;2021-07-20;09;0;0.347794469077924;0.0772876597950942;0.36067574571044;0.0772876597950942
FR;2021-07-21;09;0;0.386438298975471;0.0772876597950942;0.412200852240502;0.0901689364276099
FR;2021-07-22;09;0;0.437963405505534;0.0901689364276099;0.450844682138049;0.0901689364276099
FR;2021-07-23;09;0;0.502369788668112;0.0901689364276099;0.450844682138049;0.0644063831625785
FR;2021-07-24;09;0;0.605420001728238;0.0772876597950942;0.515251065300628;0.0644063831625785
FR;2021-07-25;09;0;0.631182554993269;0.0772876597950942;0.592538725095722;0.0772876597950942
FR;2021-07-26;09;0;0.579657448463206;0.0515251065300628;0.553894895198175;0.0644063831625785
FR;2021-07-27;09;0;0.721351491420879;0.0515251065300628;0.6569451082583;0.0772876597950942
FR;2021-07-28;09;0;0.759995321318426;0.0772876597950942;0.734232768053395;0.115931489692641
FR;2021-07-29;09;0;0.74711404468591;0.0772876597950942;0.682707661523332;0.128812766325157
FR;2021-07-30;09;0;0.850164257746036;0.0901689364276099;0.695588938155848;0.141694042957673
FR;2021-07-31;09;0;0.863045534378552;0.103050213060126;0.759995321318426;0.154575319590188
FR;2021-08-01;09;0;0.966095747438677;0.103050213060126;0.824401704481005;0.154575319590188
FR;2021-08-02;09;0;1.09490851376383;0.103050213060126;0.914570640908615;0.141694042957673
FR;2021-08-03;09;0;1.09490851376383;0.115931489692641;0.901689364276099;0.128812766325157
FR;2021-08-04;09;0;1.13355234366138;0.0772876597950942;0.978977024071193;0.115931489692641
FR;2021-08-05;09;0;1.22372128008899;0.0772876597950942;0.966095747438677;0.103050213060126
FR;2021-08-06;09;0;1.27524638661905;0.0644063831625785;0.953214470806162;0.103050213060126
FR;2021-08-07;09;0;1.37829659967918;0.0901689364276099;0.92745191754113;0.128812766325157
FR;2021-08-08;09;0;1.37829659967918;0.103050213060126;0.991858300703709;0.128812766325157
FR;2021-08-09;09;0;1.37829659967918;0.103050213060126;0.991858300703709;0.115931489692641
FR;2021-08-10;09;0;1.36541532304666;0.0901689364276099;0.978977024071193;0.115931489692641
FR;2021-08-11;09;0;1.40405915294421;0.0901689364276099;0.991858300703709;0.103050213060126
FR;2021-08-12;09;0;1.49422808937182;0.115931489692641;1.08202723713132;0.115931489692641
FR;2021-08-13;09;0;1.54575319590188;0.154575319590188;1.12067106702887;0.141694042957673
FR;2021-08-14;09;0;1.53287191926937;0.141694042957673;1.10778979039635;0.167456596222704
FR;2021-08-15;09;0.0128812766325157;1.51999064263685;0.115931489692641;1.13355234366138;0.154575319590188
FR;2021-08-16;09;0.0128812766325157;1.57151574916692;0.141694042957673;1.1464336202939;0.154575319590188
FR;2021-08-17;09;0.0128812766325157;1.61015957906446;0.128812766325157;1.12067106702887;0.141694042957673
FR;2021-08-18;09;0.0128812766325157;1.61015957906446;0.128812766325157;1.10778979039635;0.115931489692641
FR;2021-08-19;09;0.0128812766325157;1.57151574916692;0.115931489692641;1.05626468386629;0.115931489692641
FR;2021-08-20;09;0.0128812766325157;1.54575319590188;0.103050213060126;1.08202723713132;0.141694042957673
FR;2021-08-21;09;0.0257625532650314;1.51999064263685;0.103050213060126;0.978977024071193;0.154575319590188
FR;2021-08-22;09;0.0128812766325157;1.54575319590188;0.128812766325157;1.10778979039635;0.154575319590188
FR;2021-08-23;09;0.0128812766325157;1.61015957906446;0.18033787285522;1.22372128008899;0.231862979385283
FR;2021-08-24;09;0.0128812766325157;1.62304085569698;0.18033787285522;1.17219617355893;0.18033787285522
FR;2021-08-25;09;0.0128812766325157;1.71320979212459;0.218981702752767;1.22372128008899;0.18033787285522
FR;2021-08-26;09;0.0128812766325157;1.77761617528717;0.206100426120251;1.19795872682396;0.167456596222704
FR;2021-08-27;09;0.0128812766325157;1.79049745191968;0.206100426120251;1.19795872682396;0.154575319590188
FR;2021-08-28;09;0;1.7260910687571;0.193219149487735;1.08202723713132;0.141694042957673
FR;2021-08-29;09;0;1.68744723885956;0.18033787285522;1.05626468386629;0.128812766325157
FR;2021-08-30;09;0;1.62304085569698;0.141694042957673;1.10778979039635;0.154575319590188
FR;2021-08-31;09;0;1.58439702579943;0.18033787285522;1.03050213060126;0.167456596222704
FR;2021-09-01;09;0;1.42982170620924;0.167456596222704;0.978977024071193;0.18033787285522
FR;2021-09-02;09;0;1.33965276978163;0.193219149487735;0.92745191754113;0.167456596222704
FR;2021-09-03;09;0;1.1464336202939;0.193219149487735;0.824401704481005;0.193219149487735
FR;2021-09-04;09;0;1.1464336202939;0.18033787285522;0.824401704481005;0.193219149487735
FR;2021-09-05;09;0;1.15931489692641;0.18033787285522;0.863045534378552;0.167456596222704
FR;2021-09-06;09;0;1.12067106702887;0.141694042957673;0.978977024071193;0.154575319590188
FR;2021-09-07;09;0;1.13355234366138;0.115931489692641;1.03050213060126;0.154575319590188
FR;2021-09-08;09;0;1.13355234366138;0.103050213060126;0.978977024071193;0.141694042957673
FR;2021-09-09;09;0;1.08202723713132;0.115931489692641;0.92745191754113;0.18033787285522
FR;2021-09-10;09;0;1.26236510998654;0.115931489692641;0.92745191754113;0.18033787285522
FR;2021-09-11;09;0.0128812766325157;1.3138902165166;0.128812766325157;0.888808087643583;0.154575319590188
FR;2021-09-12;09;0.0128812766325157;1.22372128008899;0.141694042957673;0.811520427848489;0.128812766325157
FR;2021-09-13;09;0.0128812766325157;1.24948383335402;0.154575319590188;0.83728298111352;0.103050213060126
FR;2021-09-14;09;0.0257625532650314;1.26236510998654;0.141694042957673;0.850164257746036;0.0901689364276099
FR;2021-09-15;09;0.0257625532650314;1.15931489692641;0.128812766325157;0.74711404468591;0.0515251065300628
FR;2021-09-16;09;0.0257625532650314;1.15931489692641;0.103050213060126;0.721351491420879;0.0772876597950942
FR;2021-09-17;09;0.0257625532650314;1.05626468386629;0.0901689364276099;0.721351491420879;0.0772876597950942
FR;2021-09-18;09;0.0128812766325157;1.00473957733622;0.128812766325157;0.759995321318426;0.128812766325157
FR;2021-09-19;09;0.0128812766325157;1.00473957733622;0.103050213060126;0.759995321318426;0.115931489692641
FR;2021-09-20;09;0.0128812766325157;0.914570640908615;0.0901689364276099;0.759995321318426;0.103050213060126
FR;2021-09-21;09;0;0.83728298111352;0.115931489692641;0.785757874583458;0.103050213060126
FR;2021-09-22;09;0;0.914570640908615;0.128812766325157;0.74711404468591;0.115931489692641
FR;2021-09-23;09;0;0.863045534378552;0.115931489692641;0.734232768053395;0.115931489692641
FR;2021-09-24;09;0;0.83728298111352;0.115931489692641;0.6569451082583;0.115931489692641
FR;2021-09-25;09;0;0.811520427848489;0.0644063831625785;0.721351491420879;0.115931489692641
FR;2021-09-26;09;0;0.759995321318426;0.0901689364276099;0.734232768053395;0.128812766325157
FR;2021-09-27;09;0;0.74711404468591;0.115931489692641;0.721351491420879;0.141694042957673
FR;2021-09-28;09;0;0.708470214788363;0.103050213060126;0.682707661523332;0.128812766325157
FR;2021-09-29;09;0;0.682707661523332;0.103050213060126;0.708470214788363;0.115931489692641
FR;2021-09-30;09;0;0.669826384890816;0.103050213060126;0.631182554993269;0.103050213060126
FR;2021-10-01;09;0;0.631182554993269;0.0901689364276099;0.631182554993269;0.0772876597950942
FR;2021-10-02;09;0;0.618301278360753;0.103050213060126;0.644063831625785;0.0901689364276099
FR;2021-10-03;09;0;0.605420001728238;0.103050213060126;0.682707661523332;0.115931489692641
FR;2021-10-04;09;0;0.579657448463206;0.0772876597950942;0.669826384890816;0.103050213060126
FR;2021-10-05;09;0;0.566776171830691;0.0644063831625785;0.592538725095722;0.0901689364276099
FR;2021-10-06;09;0;0.502369788668112;0.0515251065300628;0.579657448463206;0.0901689364276099
FR;2021-10-07;09;0;0.541013618565659;0.0386438298975471;0.618301278360753;0.0772876597950942
FR;2021-10-08;09;0;0.515251065300628;0.0515251065300628;0.515251065300628;0.0772876597950942
FR;2021-10-09;09;0;0.463725958770565;0.0386438298975471;0.502369788668112;0.0772876597950942
FR;2021-10-10;09;0;0.489488512035597;0.0128812766325157;0.502369788668112;0.0772876597950942
FR;2021-10-11;09;0;0.463725958770565;0.0128812766325157;0.489488512035597;0.0772876597950942
FR;2021-10-12;09;0;0.502369788668112;0.0257625532650314;0.553894895198175;0.0644063831625785
FR;2021-10-13;09;0;0.579657448463206;0.0386438298975471;0.592538725095722;0.0772876597950942
FR;2021-10-14;09;0;0.502369788668112;0.0386438298975471;0.566776171830691;0.0644063831625785
FR;2021-10-15;09;0;0.476607235403081;0.0257625532650314;0.528132341933144;0.0644063831625785
FR;2021-10-16;09;0;0.515251065300628;0.0386438298975471;0.502369788668112;0.0644063831625785
FR;2021-10-17;09;0;0.515251065300628;0.0515251065300628;0.528132341933144;0.0772876597950942
FR;2021-10-18;09;0;0.592538725095722;0.0515251065300628;0.605420001728238;0.0772876597950942
FR;2021-10-19;09;0;0.528132341933144;0.0386438298975471;0.579657448463206;0.0644063831625785
FR;2021-10-20;09;0;0.450844682138049;0.0257625532650314;0.515251065300628;0.0644063831625785
FR;2021-10-21;09;0;0.515251065300628;0.0386438298975471;0.553894895198175;0.0772876597950942
FR;2021-10-22;09;0;0.592538725095722;0.0515251065300628;0.579657448463206;0.0772876597950942
FR;2021-10-23;09;0;0.605420001728238;0.0515251065300628;0.6569451082583;0.0901689364276099
FR;2021-10-24;09;0;0.553894895198175;0.0515251065300628;0.631182554993269;0.103050213060126
FR;2021-10-25;09;0;0.502369788668112;0.0644063831625785;0.592538725095722;0.115931489692641
FR;2021-10-26;09;0;0.515251065300628;0.0644063831625785;0.553894895198175;0.115931489692641
FR;2021-10-27;09;0;0.566776171830691;0.0901689364276099;0.502369788668112;0.115931489692641
FR;2021-10-28;09;0;0.631182554993269;0.0901689364276099;0.644063831625785;0.115931489692641
FR;2021-10-29;09;0;0.592538725095722;0.0772876597950942;0.631182554993269;0.115931489692641
FR;2021-10-30;09;0;0.541013618565659;0.0772876597950942;0.566776171830691;0.103050213060126
FR;2021-10-31;09;0;0.631182554993269;0.0901689364276099;0.592538725095722;0.115931489692641
FR;2021-11-01;09;0;0.695588938155848;0.0901689364276099;0.669826384890816;0.128812766325157
FR;2021-11-02;09;0;0.721351491420879;0.0901689364276099;0.721351491420879;0.103050213060126
FR;2021-11-03;09;0;0.708470214788363;0.0901689364276099;0.682707661523332;0.115931489692641
FR;2021-11-04;09;0;0.6569451082583;0.0772876597950942;0.682707661523332;0.115931489692641
FR;2021-11-05;09;0;0.682707661523332;0.0901689364276099;0.708470214788363;0.128812766325157
FR;2021-11-06;09;0;0.695588938155848;0.103050213060126;0.618301278360753;0.128812766325157
FR;2021-11-07;09;0.0128812766325157;0.721351491420879;0.0901689364276099;0.6569451082583;0.115931489692641
FR;2021-11-08;09;0.0128812766325157;0.695588938155848;0.0772876597950942;0.695588938155848;0.115931489692641
FR;2021-11-09;09;0.0128812766325157;0.734232768053395;0.103050213060126;0.708470214788363;0.115931489692641
FR;2021-11-10;09;0.0128812766325157;0.850164257746036;0.0901689364276099;0.798639151215973;0.115931489692641
FR;2021-11-11;09;0.0128812766325157;0.83728298111352;0.0901689364276099;0.695588938155848;0.0901689364276099
FR;2021-11-12;09;0.0128812766325157;0.888808087643583;0.0901689364276099;0.74711404468591;0.103050213060126
FR;2021-11-13;09;0.0128812766325157;0.966095747438677;0.0772876597950942;0.811520427848489;0.103050213060126
FR;2021-11-14;09;0;0.940333194173646;0.0772876597950942;0.811520427848489;0.103050213060126
FR;2021-11-15;09;0;1.04338340723377;0.115931489692641;0.953214470806162;0.128812766325157
FR;2021-11-16;09;0;1.05626468386629;0.103050213060126;0.888808087643583;0.115931489692641
FR;2021-11-17;09;0;1.05626468386629;0.103050213060126;0.901689364276099;0.0901689364276099
FR;2021-11-18;09;0;1.12067106702887;0.115931489692641;0.914570640908615;0.103050213060126
FR;2021-11-19;09;0.0128812766325157;1.23660255672151;0.141694042957673;1.01762085396874;0.128812766325157
FR;2021-11-20;09;0.0128812766325157;1.26236510998654;0.167456596222704;1.05626468386629;0.154575319590188
FR;2021-11-21;09;0.0128812766325157;1.3911778763117;0.206100426120251;1.17219617355893;0.206100426120251
FR;2021-11-22;09;0.0128812766325157;1.48134681273931;0.231862979385283;1.33965276978163;0.206100426120251
FR;2021-11-23;09;0.0257625532650314;1.53287191926937;0.218981702752767;1.24948383335402;0.193219149487735
FR;2021-11-24;09;0.0257625532650314;1.62304085569698;0.218981702752767;1.26236510998654;0.167456596222704
FR;2021-11-25;09;0.0257625532650314;1.68744723885956;0.231862979385283;1.23660255672151;0.193219149487735
FR;2021-11-26;09;0.0128812766325157;1.64880340896201;0.206100426120251;1.15931489692641;0.18033787285522
FR;2021-11-27;09;0.0128812766325157;1.81626000518471;0.231862979385283;1.30100893988409;0.206100426120251
FR;2021-11-28;09;0.0128812766325157;1.77761617528717;0.231862979385283;1.32677149314912;0.218981702752767
FR;2021-11-29;09;0.0128812766325157;1.62304085569698;0.193219149487735;1.33965276978163;0.244744256017798
FR;2021-11-30;09;0;1.70032851549207;0.218981702752767;1.35253404641415;0.218981702752767
FR;2021-12-01;09;0;1.84202255844974;0.309150639180377;1.5586344725344;0.244744256017798
FR;2021-12-02;09;0;1.8033787285522;0.309150639180377;1.57151574916692;0.257625532650314
FR;2021-12-03;09;0;1.77761617528717;0.296269362547861;1.40405915294421;0.218981702752767
FR;2021-12-04;09;0;1.7260910687571;0.296269362547861;1.44270298284176;0.257625532650314
FR;2021-12-05;09;0;1.82914128181723;0.27050680928283;1.53287191926937;0.257625532650314
FR;2021-12-06;09;0;2.08676681446754;0.257625532650314;1.76473489865465;0.257625532650314
FR;2021-12-07;09;0;2.09964809110006;0.257625532650314;1.8033787285522;0.231862979385283
FR;2021-12-08;09;0;2.07388553783503;0.193219149487735;1.79049745191968;0.257625532650314
FR;2021-12-09;09;0;2.30574851722031;0.244744256017798;1.86778511171478;0.309150639180377
FR;2021-12-10;09;0;2.44744256017798;0.257625532650314;1.85490383508226;0.296269362547861
FR;2021-12-11;09;0;2.49896766670805;0.231862979385283;1.85490383508226;0.296269362547861
FR;2021-12-12;09;0;2.73083064609333;0.257625532650314;2.04812298457;0.334913192445408
FR;2021-12-13;09;0;2.66642426293075;0.296269362547861;2.2155795807927;0.373557022342955
FR;2021-12-14;09;0;2.74371192272584;0.347794469077924;2.12541064436509;0.412200852240502
FR;2021-12-15;09;0;2.66642426293075;0.322031915812892;2.04812298457;0.373557022342955
FR;2021-12-16;09;0;2.57625532650314;0.27050680928283;2.07388553783503;0.36067574571044
FR;2021-12-17;09;0;2.65354298629823;0.334913192445408;2.07388553783503;0.425082128873018
FR;2021-12-18;09;0;2.64066170966572;0.322031915812892;2.04812298457;0.425082128873018
FR;2021-12-19;09;0;2.4603238368105;0.347794469077924;2.07388553783503;0.476607235403081
FR;2021-12-20;09;0;2.61489915640069;0.334913192445408;2.33151107048534;0.437963405505534
FR;2021-12-21;09;0;2.83388085915345;0.463725958770565;2.48608639007553;0.592538725095722
FR;2021-12-22;09;0;3.01421873200867;0.489488512035597;2.58913660313566;0.566776171830691
FR;2021-12-23;09;0;3.05286256190622;0.515251065300628;2.33151107048534;0.489488512035597
FR;2021-12-24;09;0;2.96269362547861;0.476607235403081;2.13829192099761;0.450844682138049
FR;2021-12-25;09;0;3.06574383853874;0.541013618565659;2.16405447426264;0.489488512035597
FR;2021-12-26;09;0;3.32336937118905;0.528132341933144;2.61489915640069;0.541013618565659
FR;2021-12-27;09;0;3.49082596741175;0.579657448463206;3.01421873200867;0.579657448463206
FR;2021-12-28;09;0;4.04472086260993;0.502369788668112;3.74845150006207;0.695588938155848
FR;2021-12-29;09;0;4.53420937464553;0.579657448463206;4.03183958597741;0.759995321318426
FR;2020-03-07;19;0;0;0;0.0719727698751836;0.0119954616458639
FR;2020-03-08;19;0;0;0;0.0839682315210476;0.0119954616458639
FR;2020-03-09;19;0;0;0;0.131950078104503;0.0119954616458639
FR;2020-03-10;19;0;0;0;0.131950078104503;0.0119954616458639
FR;2020-03-11;19;0;0;0;0.131950078104503;0.0119954616458639
FR;2020-03-12;19;0;0;0;0.167936463042095;0.0119954616458639
FR;2020-03-13;19;0;0.179931924687959;0.0119954616458639;0.179931924687959;0.0239909232917279
FR;2020-03-14;19;0;0.191927386333823;0.0119954616458639;0.203922847979687;0.0239909232917279
FR;2020-03-15;19;0;0.215918309625551;0.0119954616458639;0.215918309625551;0.0239909232917279
FR;2020-03-16;19;0;0.239909232917279;0.0359863849375918;0.275895617854871;0.0359863849375918
FR;2020-03-17;19;0;0.275895617854871;0.0479818465834558;0.275895617854871;0.0479818465834558
FR;2020-03-18;19;0;0.323877464438326;0.0599773082293197;0.311882002792463;0.0599773082293197
FR;2020-03-19;19;0;0.347868387730054;0.0719727698751836;0.299886541146599;0.0599773082293197
FR;2020-03-20;19;0;0.347868387730054;0.0719727698751836;0.275895617854871;0.0599773082293197
FR;2020-03-21;19;0;0.33587292608419;0.0839682315210476;0.251904694563143;0.0719727698751836
FR;2020-03-22;19;0;0.323877464438326;0.0839682315210476;0.251904694563143;0.0719727698751836
FR;2020-03-23;19;0;0.39585023431351;0.0959636931669115;0.39585023431351;0.0719727698751836
FR;2020-03-24;19;0;0.45582754254283;0.0959636931669115;0.467823004188694;0.0839682315210476
FR;2020-03-25;19;0.0119954616458639;0.503809389126286;0.0959636931669115;0.479818465834558;0.0839682315210476
FR;2020-03-26;19;0.0119954616458639;0.551791235709741;0.0959636931669115;0.503809389126286;0.0839682315210476
FR;2020-03-27;19;0.0119954616458639;0.587777620647333;0.119954616458639;0.503809389126286;0.119954616458639
FR;2020-03-28;19;0.0119954616458639;0.707732237105973;0.143945539750367;0.587777620647333;0.155941001396231
FR;2020-03-29;19;0.0119954616458639;0.839682315210476;0.179931924687959;0.683741313814245;0.179931924687959
FR;2020-03-30;19;0.0119954616458639;0.85167777685634;0.191927386333823;0.827686853564612;0.191927386333823
FR;2020-03-31;19;0.0119954616458639;0.923650546731523;0.251904694563143;0.875668700148068;0.239909232917279
FR;2020-04-01;19;0;0.923650546731523;0.239909232917279;0.887664161793932;0.203922847979687
FR;2020-04-02;19;0;1.04360516319016;0.275895617854871;0.971632393314979;0.215918309625551
FR;2020-04-03;19;0;1.11557793306535;0.287891079500735;0.995623316606707;0.227913771271415
FR;2020-04-04;19;0;1.15156431800294;0.287891079500735;1.04360516319016;0.263900156209007
FR;2020-04-05;19;0;1.06759608648189;0.275895617854871;1.05560062483603;0.263900156209007
FR;2020-04-06;19;0;1.01961423989843;0.227913771271415;1.06759608648189;0.239909232917279
FR;2020-04-07;19;0;1.01961423989843;0.167936463042095;0.995623316606707;0.227913771271415
FR;2020-04-08;19;0;1.0316097015443;0.179931924687959;0.935646008377388;0.227913771271415
FR;2020-04-09;19;0;0.899659623439796;0.143945539750367;0.923650546731523;0.191927386333823
FR;2020-04-10;19;0;0.935646008377388;0.119954616458639;1.01961423989843;0.191927386333823
FR;2020-04-11;19;0.0119954616458639;0.803695930272884;0.0839682315210476;0.983627854960843;0.191927386333823
FR;2020-04-12;19;0.0119954616458639;0.875668700148068;0.0599773082293197;0.995623316606707;0.179931924687959
FR;2020-04-13;19;0.0119954616458639;0.863673238502204;0.0839682315210476;1.07959154812775;0.203922847979687
FR;2020-04-14;19;0.0119954616458639;0.839682315210476;0.0959636931669115;1.17555524129467;0.227913771271415
FR;2020-04-15;19;0.0119954616458639;0.827686853564612;0.0959636931669115;1.15156431800294;0.215918309625551
FR;2020-04-16;19;0.0119954616458639;0.779705006981156;0.107959154812775;1.01961423989843;0.203922847979687
FR;2020-04-17;19;0.0239909232917279;0.695736775460109;0.0959636931669115;1.00761877825257;0.203922847979687
FR;2020-04-18;19;0.0119954616458639;0.707732237105973;0.107959154812775;0.959636931669115;0.179931924687959
FR;2020-04-19;19;0.0119954616458639;0.587777620647333;0.131950078104503;0.899659623439796;0.179931924687959
FR;2020-04-20;19;0.0119954616458639;0.599773082293197;0.167936463042095;0.935646008377388;0.227913771271415
FR;2020-04-21;19;0.0119954616458639;0.587777620647333;0.203922847979687;0.923650546731523;0.275895617854871
FR;2020-04-22;19;0.0119954616458639;0.539795774063877;0.215918309625551;0.91165508508566;0.287891079500735
FR;2020-04-23;19;0.0119954616458639;0.599773082293197;0.191927386333823;0.887664161793932;0.227913771271415
FR;2020-04-24;19;0;0.551791235709741;0.203922847979687;0.875668700148068;0.227913771271415
FR;2020-04-25;19;0;0.575782159001469;0.203922847979687;0.85167777685634;0.191927386333823
FR;2020-04-26;19;0;0.599773082293197;0.215918309625551;0.863673238502204;0.227913771271415
FR;2020-04-27;19;0;0.575782159001469;0.167936463042095;0.935646008377388;0.239909232917279
FR;2020-04-28;19;0;0.539795774063877;0.167936463042095;0.971632393314979;0.275895617854871
FR;2020-04-29;19;0;0.527800312418013;0.155941001396231;0.935646008377388;0.251904694563143
FR;2020-04-30;19;0;0.515804850772149;0.203922847979687;0.91165508508566;0.275895617854871
FR;2020-05-01;19;0;0.527800312418013;0.203922847979687;0.839682315210476;0.239909232917279
FR;2020-05-02;19;0;0.491813927480422;0.215918309625551;0.85167777685634;0.227913771271415
FR;2020-05-03;19;0;0.467823004188694;0.179931924687959;0.827686853564612;0.203922847979687
FR;2020-05-04;19;0;0.39585023431351;0.191927386333823;0.815691391918748;0.227913771271415
FR;2020-05-05;19;0;0.383854772667646;0.179931924687959;0.85167777685634;0.251904694563143
FR;2020-05-06;19;0;0.383854772667646;0.191927386333823;0.79170046862702;0.215918309625551
FR;2020-05-07;19;0;0.347868387730054;0.179931924687959;0.779705006981156;0.239909232917279
FR;2020-05-08;19;0;0.311882002792463;0.155941001396231;0.719727698751837;0.203922847979687
FR;2020-05-09;19;0;0.275895617854871;0.143945539750367;0.683741313814245;0.191927386333823
FR;2020-05-10;19;0;0.299886541146599;0.155941001396231;0.683741313814245;0.179931924687959
FR;2020-05-11;19;0;0.287891079500735;0.155941001396231;0.659750390522517;0.203922847979687
FR;2020-05-12;19;0;0.275895617854871;0.131950078104503;0.695736775460109;0.179931924687959
FR;2020-05-13;19;0;0.239909232917279;0.119954616458639;0.635759467230789;0.155941001396231
FR;2020-05-14;19;0;0.203922847979687;0.0839682315210476;0.575782159001469;0.131950078104503
FR;2020-05-15;19;0;0.191927386333823;0.0839682315210476;0.563786697355605;0.119954616458639
FR;2020-05-16;19;0;0.215918309625551;0.0839682315210476;0.551791235709741;0.119954616458639
FR;2020-05-17;19;0;0.179931924687959;0.0719727698751836;0.503809389126286;0.107959154812775
FR;2020-05-18;19;0;0.179931924687959;0.0599773082293197;0.515804850772149;0.119954616458639
FR;2020-05-19;19;0;0.131950078104503;0.0359863849375918;0.491813927480422;0.0839682315210476
FR;2020-05-20;19;0;0.119954616458639;0.0239909232917279;0.467823004188694;0.0839682315210476
FR;2020-05-21;19;0;0.143945539750367;0.0479818465834558;0.443832080896966;0.0959636931669115
FR;2020-05-22;19;0;0.131950078104503;0.0479818465834558;0.407845695959374;0.0719727698751836
FR;2020-05-23;19;0;0.131950078104503;0.0599773082293197;0.371859311021782;0.0719727698751836
FR;2020-05-24;19;0;0.143945539750367;0.0839682315210476;0.383854772667646;0.0959636931669115
FR;2020-05-25;19;0;0.167936463042095;0.0839682315210476;0.407845695959374;0.107959154812775
FR;2020-05-26;19;0;0.191927386333823;0.0839682315210476;0.431836619251102;0.0959636931669115
FR;2020-05-27;19;0;0.215918309625551;0.0839682315210476;0.443832080896966;0.0839682315210476
FR;2020-05-28;19;0;0.215918309625551;0.0599773082293197;0.45582754254283;0.0719727698751836
FR;2020-05-29;19;0;0.227913771271415;0.0599773082293197;0.431836619251102;0.0719727698751836
FR;2020-05-30;19;0;0.203922847979687;0.0359863849375918;0.407845695959374;0.0719727698751836
FR;2020-05-31;19;0;0.191927386333823;0.0119954616458639;0.383854772667646;0.0479818465834558
FR;2020-06-01;19;0;0.167936463042095;0;0.371859311021782;0.0479818465834558
FR;2020-06-02;19;0;0.155941001396231;0;0.39585023431351;0.0479818465834558
FR;2020-06-03;19;0;0.155941001396231;0;0.39585023431351;0.0479818465834558
FR;2020-06-04;19;0;0.131950078104503;0;0.371859311021782;0.0479818465834558
FR;2020-06-05;19;0;0.167936463042095;0;0.407845695959374;0.0359863849375918
FR;2020-06-06;19;0;0.203922847979687;0;0.419841157605238;0.0359863849375918
FR;2020-06-07;19;0;0.203922847979687;0;0.407845695959374;0.0239909232917279
FR;2020-06-08;19;0;0.227913771271415;0;0.419841157605238;0.0239909232917279
FR;2020-06-09;19;0;0.191927386333823;0;0.371859311021782;0.0239909232917279
FR;2020-06-10;19;0;0.179931924687959;0;0.311882002792463;0.0119954616458639
FR;2020-06-11;19;0;0.215918309625551;0;0.359863849375918;0.0119954616458639
FR;2020-06-12;19;0;0.167936463042095;0;0.311882002792463;0.0119954616458639
FR;2020-06-13;19;0;0.119954616458639;0;0.275895617854871;0.0119954616458639
FR;2020-06-14;19;0;0.107959154812775;0;0.263900156209007;0.0119954616458639
FR;2020-06-15;19;0;0.155941001396231;0.0239909232917279;0.347868387730054;0.0359863849375918
FR;2020-06-16;19;0;0.203922847979687;0.0239909232917279;0.371859311021782;0.0359863849375918
FR;2020-06-17;19;0;0.191927386333823;0.0239909232917279;0.347868387730054;0.0359863849375918
FR;2020-06-18;19;0;0.155941001396231;0.0239909232917279;0.359863849375918;0.0359863849375918
FR;2020-06-19;19;0;0.215918309625551;0.0239909232917279;0.383854772667646;0.0239909232917279
FR;2020-06-20;19;0;0.227913771271415;0.0239909232917279;0.383854772667646;0.0119954616458639
FR;2020-06-21;19;0;0.239909232917279;0.0239909232917279;0.39585023431351;0.0119954616458639
FR;2020-06-22;19;0;0.167936463042095;0;0.407845695959374;0.0119954616458639
FR;2020-06-23;19;0;0.167936463042095;0;0.407845695959374;0.0119954616458639
